SNAPSHOT_DATE,SAIL_CODE,SHIP_CODE,PACKAGE_NAME,REGION,RATE_TYPE,SAIL_DAYS,DEPARTURE_DATE,CABIN_CATEGORY,PROMO_NAME,PROMO_TYPE,CURRENCY_CODE,FARE_PER_PERSON,PORT_TAXES_SERVICES,EXTRA_ADULT,EXTRA_CHILD,DISCOUNT
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251115,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Sat Nov 15 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,509,109,269,199,544
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251115,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Sat Nov 15 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,509,109,269,199,544
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1629,209,419,379,736
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,479,149,0,0,645
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,429,129,259,239,591
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,429,129,259,239,591
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,1009,129,259,239,451
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,889,109,229,199,404
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,399,129,259,239,531
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,1239,149,299,269,558
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,359,109,0,0,498
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,1069,129,259,239,481
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SH,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,1249,129,259,239,571
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,339,129,259,239,411
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1629,209,419,379,736
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,669,209,0,0,902
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,359,109,229,199,498
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1459,209,0,0,695
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,1169,149,299,269,523
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,379,109,229,199,522
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,369,129,0,0,471
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,349,109,229,199,472
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,669,209,0,0,902
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,359,109,0,0,498
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1729,209,419,379,782
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,419,129,259,239,551
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,429,109,229,199,624
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SG,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1919,209,419,379,883
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SG,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,1379,149,299,269,627
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,409,109,229,199,573
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,669,209,419,379,902
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,329,109,0,0,412
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,899,129,0,0,431
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,599,209,0,0,761
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,789,109,0,0,388
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SG,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,1049,109,229,199,484
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,289,149,229,149,975
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,429,109,229,199,624
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,939,109,229,199,434
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,749,209,419,379,1049
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SH,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,1099,109,229,199,514
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,329,109,0,0,412
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,489,129,259,239,701
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SH,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,2019,209,419,379,929
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SH,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,2019,209,419,379,929
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,549,209,419,379,666
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,649,209,419,379,857
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,299,109,229,199,362
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,419,129,0,0,551
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SG,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,1189,129,259,239,541
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SG,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1919,209,419,379,883
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,639,149,229,149,1543
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,1039,149,0,0,503
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SH,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,1439,149,299,269,671
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SG,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,1189,129,259,239,541
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1459,209,0,0,695
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,229,149,0,0,824
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,789,109,0,0,388
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,749,209,419,379,1049
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,699,209,419,379,953
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,499,149,299,269,683
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,789,209,419,379,1138
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,419,129,0,0,551
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,549,209,419,379,666
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,899,129,0,0,431
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,299,109,229,199,362
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,339,129,259,239,411
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,569,149,299,269,810
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,569,149,299,269,810
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,669,209,419,379,902
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,359,109,229,199,498
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,419,129,259,239,551
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,649,209,419,379,857
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,489,129,259,239,701
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SH,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,1439,149,299,269,671
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,349,109,229,199,472
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,229,149,229,149,720
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251121,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 21 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1729,209,419,379,782
